s.Endo Acer rubrum,s.Endo Carya ovata,s.Epi Acer rubrum,s.Epi Carya ovata,s.Lit Acer rubrum,s.Lit Carya ovata,s.Soil Acer rubrum,s.Soil Carya ovata,index,stat,p.value
OTU_2956,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2652,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_1681,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_2456,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_1254,0,0,0,1,0,0,0,0,4,0.235702260395516,1
OTU_1942,0,0,0,1,0,0,0,0,4,0.471404520791032,0.602972790697674
OTU_1444,0,0,0,1,0,0,0,0,4,0.288675134594813,0.964526136363636
OTU_2372,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2946,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_728,0,0,0,0,0,1,0,0,6,0.632455532033676,0.32445368852459
OTU_2323,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_1361,0,0,0,0,1,0,0,0,5,0.365148371670111,0.895020463320463
OTU_1696,0,0,0,0,0,1,0,0,6,0.632455532033676,0.32445368852459
OTU_2046,0,0,1,0,0,0,0,0,3,0.471404520791032,0.616098553948832
OTU_1771,0,0,0,0,1,0,0,0,5,0.307793505625546,1
OTU_3298,0,0,0,0,0,0,0,1,8,0.547722557505166,0.467963513513514
OTU_1769,0,0,0,0,0,1,0,0,6,0.316227766016838,1
OTU_957,0,0,0,0,1,0,0,0,5,0.516397779494322,0.563788715953307
OTU_2509,0,0,0,0,0,0,0,1,8,0.591607978309962,0.32445368852459
OTU_1469,0,0,1,0,0,0,0,0,3,0.471404520791032,0.609432471910112
OTU_3213,0,0,0,0,1,0,0,0,5,0.307793505625546,1
OTU_1884,0,0,0,0,0,1,0,0,6,0.307793505625546,1
OTU_730,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2274,,,,,,,,,,,
OTU_2172,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_1735,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_1843,0,0,0,1,0,0,0,0,4,0.308606699924184,0.963727127211457
OTU_2201,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_3161,,,,,,,,,,,
OTU_1252,0,0,0,0,0,0,1,0,7,0.414039335605413,0.890702372093023
OTU_2533,,,,,,,,,,,
OTU_2889,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_1355,0,0,0,0,1,0,0,0,5,0.516397779494322,0.563793103448276
OTU_2228,1,0,0,0,0,0,0,0,1,0.410791918128875,0.887354736328125
OTU_2137,0,0,0,0,0,0,1,0,7,0.632455532033676,0.32445368852459
OTU_763,0,1,0,0,0,0,0,0,2,0.359597476114038,0.887354736328125
OTU_3107,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_1198,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_1489,0,0,0,0,0,1,0,0,6,0.45573271518765,0.667222765072765
OTU_1187,0,0,0,0,0,0,0,1,8,0.603022689155527,0.452619801980198
OTU_1318,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_1267,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_1663,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_2690,0,0,0,0,1,0,0,0,5,0.358568582800318,0.895020463320463
OTU_1608,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_2171,,,,,,,,,,,
OTU_2588,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_1828,,,,,,,,,,,
OTU_2685,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_3295,,,,,,,,,,,
OTU_1628,0,0,0,1,0,0,0,0,4,0.307510402676295,0.914043518912027
OTU_2880,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_719,0,0,0,1,0,0,0,0,4,0.617677994118028,0.319670689655172
OTU_3170,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_2555,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2328,0,0,0,0,0,0,0,1,8,0.365148371670111,0.895020463320463
OTU_1795,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_1765,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2079,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_1442,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_1159,0,0,0,1,0,0,0,0,4,0.235702260395516,1
OTU_1485,0,1,0,0,0,0,0,0,2,0.577350269189626,0.354974566473988
OTU_1232,0,0,0,0,0,0,1,0,7,0.447213595499958,0.672772849740933
OTU_1263,0,0,0,1,0,0,0,0,4,0.333333333333333,0.916280671197961
OTU_2221,0,0,0,0,0,0,0,1,8,0.365148371670111,0.895020463320463
OTU_1360,0,0,0,0,0,0,0,1,8,0.58554004376912,0.32445368852459
OTU_1858,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_2766,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_1306,0,0,0,0,0,0,0,1,8,0.365148371670111,0.895020463320463
OTU_1353,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_2455,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2365,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2454,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_1561,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_1228,0,0,0,0,0,1,0,0,6,0.46475800154489,0.607328181818182
OTU_1143,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_2096,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_2331,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_1421,0,0,0,0,0,0,0,1,8,0.615587011251092,0.32445368852459
OTU_1904,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_2162,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_1738,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_1649,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_984,0,0,0,0,0,0,0,1,8,0.748331477354788,0.110596815286624
OTU_916,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_1848,,,,,,,,,,,
OTU_1630,0,0,1,0,0,0,0,0,3,0.577350269189626,0.32445368852459
OTU_1223,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2374,0,0,0,0,0,0,1,0,7,0.316227766016838,1
OTU_1135,0,0,0,0,0,0,0,1,8,0.387298334620742,0.895020463320463
OTU_3382,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2203,0,0,0,0,0,0,1,0,7,0.316227766016838,1
OTU_1404,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2796,,,,,,,,,,,
OTU_2641,,,,,,,,,,,
OTU_2390,0,0,0,1,0,0,0,0,4,0.398409536444798,0.887354736328125
OTU_2078,0,0,0,0,0,0,0,1,8,0.414039335605413,0.889384810126582
OTU_958,1,0,0,0,0,0,0,0,1,0.452267016866645,0.602972790697674
OTU_1245,0,0,1,0,0,0,0,0,3,0.276818266179133,1
OTU_885,0,0,0,1,0,0,0,0,4,0.487950036474267,0.887354736328125
OTU_1498,0,0,0,0,0,0,0,1,8,0.387298334620742,0.895020463320463
OTU_1471,1,0,0,0,0,0,0,0,1,0.509699729677179,0.468716029411765
OTU_1451,0,0,0,0,1,0,0,0,5,0.273861278752583,1
OTU_1571,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_1456,0,0,0,0,0,0,0,1,8,0.5,0.5399424
OTU_2557,,,,,,,,,,,
OTU_1027,0,0,0,0,1,0,0,0,5,0.265684465662029,1
OTU_878,0,0,0,0,0,0,0,1,8,0.330289129537908,0.940464182895851
OTU_1119,0,0,0,0,1,0,0,0,5,0.426205790841454,0.887354736328125
OTU_1345,0,0,1,0,0,0,0,0,3,0.471404520791032,0.663495776135164
OTU_1745,0,0,0,0,0,0,1,0,7,0.551566271732306,0.362933395522388
OTU_1250,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_3228,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_1164,0,0,0,0,0,0,1,0,7,0.437383524868149,0.889384810126582
OTU_1149,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_3173,0,0,0,0,0,1,0,0,6,0.307793505625546,0.889384810126582
OTU_1394,0,0,0,1,0,0,0,0,4,0.398409536444798,0.831194871794872
OTU_1342,0,0,0,0,1,0,0,0,5,0.29277002188456,0.948713924050633
OTU_3060,,,,,,,,,,,
OTU_2565,0,0,0,0,0,0,0,1,8,0.774596669241483,0.0909219512195122
OTU_1173,0,0,1,0,0,0,0,0,3,0.439586982263858,0.727974376869392
OTU_2103,0,0,0,0,1,0,0,0,5,0.307793505625546,1
OTU_1657,0,0,0,0,0,1,0,0,6,0.307793505625546,1
OTU_733,0,0,0,1,0,0,0,0,4,0.424264068711929,0.887354736328125
OTU_2673,0,0,0,0,1,0,0,0,5,0.316227766016838,1
OTU_1001,0,0,1,0,0,0,0,0,3,0.461265604014442,0.866641853932584
OTU_2346,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_1481,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_3183,,,,,,,,,,,
OTU_1477,0,0,0,0,0,0,1,0,7,0.4,0.889657591377695
OTU_2594,,,,,,,,,,,
OTU_1669,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_1502,0,0,0,0,1,0,0,0,5,0.774596669241483,0.094439552238806
OTU_1448,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_1293,0,0,0,0,0,0,1,0,7,0.516397779494322,0.555174281984334
OTU_1100,0,0,0,0,1,0,0,0,5,0.346410161513775,0.895020463320463
OTU_1218,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_2597,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_1430,0,1,0,0,0,0,0,0,2,0.447213595499958,0.630182365826944
OTU_2205,0,0,0,0,0,0,0,1,8,0.632455532033676,0.32445368852459
OTU_3073,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_1048,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_1338,0,0,1,0,0,0,0,0,3,0.272165526975909,1
OTU_2060,0,0,0,0,1,0,0,0,5,0.358568582800318,0.895020463320463
OTU_953,0,0,0,1,0,0,0,0,4,0.263523138347365,1
OTU_1896,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_1399,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_2154,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_1095,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2460,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_1303,0,0,0,0,0,0,0,1,8,0.387298334620742,0.895020463320463
OTU_3357,,,,,,,,,,,
OTU_2915,,,,,,,,,,,
OTU_1743,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2838,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_2680,0,0,1,0,0,0,0,0,3,0.317820863081864,0.887354736328125
OTU_3034,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2136,,,,,,,,,,,
OTU_1390,0,0,0,0,1,0,0,0,5,0.346410161513775,0.895020463320463
OTU_1891,0,0,0,0,0,0,0,1,8,0.316227766016838,1
OTU_2101,0,0,0,1,0,0,0,0,4,0.272165526975909,1
OTU_1903,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_1671,0,0,0,0,0,0,0,1,8,0.774596669241483,0.094176
OTU_3308,1,0,0,0,0,0,0,0,1,0.447213595499958,0.887354736328125
OTU_2504,0,0,0,0,0,0,0,1,8,0.335410196624968,0.897004236200257
OTU_1157,0,0,1,0,0,0,0,0,3,0.391480146343136,0.887354736328125
OTU_1879,0,0,1,0,0,0,0,0,3,0.394405318873308,0.884819944082013
OTU_2705,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_2263,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_2160,,,,,,,,,,,
OTU_3081,,,,,,,,,,,
OTU_2187,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2269,0,0,0,0,0,0,0,1,8,0.489897948556636,0.555086780104712
OTU_1249,0,0,0,1,0,0,0,0,4,0.471404520791032,0.602972790697674
OTU_1256,0,0,0,0,0,0,0,1,8,0.565685424949238,0.354756976744186
OTU_1380,0,0,0,1,0,0,0,0,4,0.548924646395079,0.362933395522388
OTU_1365,0,0,0,1,0,0,0,0,4,0.272165526975909,1
OTU_1131,0,0,0,1,0,0,0,0,4,0.568535243614961,0.350984241245136
OTU_2547,0,0,0,0,0,0,1,0,7,0.58554004376912,0.32445368852459
OTU_2534,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_837,0,0,0,1,0,0,0,0,4,0.635641726163728,0.266709375
OTU_2266,0,0,0,0,0,0,0,1,8,0.698212002188447,0.204154054054054
OTU_1908,1,0,0,0,0,0,0,0,1,0.489897948556636,0.583556915544676
OTU_1386,,,,,,,,,,,
OTU_1603,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_1401,0,0,0,0,1,0,0,0,5,0.489897948556636,0.563793103448276
OTU_821,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2886,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_971,0,1,0,0,0,0,0,0,2,0.426401432711221,0.7236837
OTU_3301,0,0,0,0,1,0,0,0,5,0.547722557505166,0.474009051724138
OTU_2043,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2089,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_2207,0,0,0,0,0,0,0,1,8,0.596284793999944,0.32445368852459
OTU_3024,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_3074,,,,,,,,,,,
OTU_1374,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_2338,0,0,0,0,1,0,0,0,5,0.395628284037472,0.887354736328125
OTU_2082,0,0,0,0,1,0,0,0,5,0.358568582800318,0.895020463320463
OTU_2420,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_1389,0,0,0,0,1,0,0,0,5,0.632455532033676,0.32445368852459
OTU_1227,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_1340,0,0,1,0,0,0,0,0,3,0.286887655274623,1
OTU_1560,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_832,0,1,0,0,0,0,0,0,2,0.487950036474267,0.59849243697479
OTU_1382,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_1544,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_2954,,,,,,,,,,,
OTU_1217,0,0,0,0,0,0,1,0,7,0.377964473009227,0.895020463320463
OTU_3258,,,,,,,,,,,
OTU_1595,0,0,0,0,0,0,1,0,7,0.307793505625546,1
OTU_1794,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_992,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_1138,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_1336,,,,,,,,,,,
OTU_1610,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_3241,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_668,0,0,0,1,0,0,0,0,4,0.561587823110929,0.416967066895369
OTU_1264,0,0,0,1,0,0,0,0,4,0.245071540697936,1
OTU_816,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_2637,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_2036,0,0,0,1,0,0,0,0,4,0.471404520791032,0.657625586353945
OTU_1410,0,0,0,0,0,0,0,1,8,0.516397779494322,0.563793103448276
OTU_1723,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_1654,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_1573,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_2686,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_3075,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2073,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_1856,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_1672,0,0,0,1,0,0,0,0,4,0.471404520791032,0.59849243697479
OTU_1799,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_1559,0,0,0,1,0,0,0,0,4,0.372677996249965,0.887354736328125
OTU_2237,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_3022,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_3168,,,,,,,,,,,
OTU_2793,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_3270,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_1796,0,0,0,0,0,0,0,1,8,0.377964473009227,0.895020463320463
OTU_1285,0,0,0,0,1,0,0,0,5,0.632455532033676,0.32445368852459
OTU_3005,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_1453,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2190,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_1427,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_2143,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_1297,0,0,0,0,1,0,0,0,5,0.395628284037472,0.887354736328125
OTU_2599,,,,,,,,,,,
OTU_2121,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2531,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_1801,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_2795,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_1838,0,0,0,0,1,0,0,0,5,0.273861278752583,1
OTU_1220,0,0,0,0,0,0,0,1,8,0.316227766016838,1
OTU_3026,,,,,,,,,,,
OTU_1682,0,0,0,1,0,0,0,0,4,0.471404520791032,0.607328181818182
OTU_2045,0,0,0,1,0,0,0,0,4,0.394405318873308,0.766555501460565
OTU_3164,0,0,1,0,0,0,0,0,3,0.235702260395516,1
OTU_1601,,,,,,,,,,,
OTU_2398,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_1731,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_1577,0,0,1,0,0,0,0,0,3,0.577350269189626,0.275057307692308
OTU_1146,0,0,0,1,0,0,0,0,4,0.437003686737563,0.791624347826087
OTU_3156,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2724,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_1516,0,0,0,0,0,0,0,1,8,0.632455532033676,0.32445368852459
OTU_3292,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_1555,0,0,0,1,0,0,0,0,4,0.241825416703337,1
OTU_2343,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_1845,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_2110,,,,,,,,,,,
OTU_1751,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_1335,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_2074,,,,,,,,,,,
OTU_2326,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2592,,,,,,,,,,,
OTU_3019,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_2186,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2511,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_1965,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_1959,0,0,0,0,0,0,1,0,7,0.4,0.890702372093023
OTU_2246,0,0,0,0,0,0,0,1,8,0.547722557505166,0.522622418478261
OTU_1962,0,0,1,0,0,0,0,0,3,0.430331482911935,0.667222765072765
OTU_2813,,,,,,,,,,,
OTU_1762,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_1850,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2575,,,,,,,,,,,
OTU_3246,,,,,,,,,,,
OTU_1533,0,0,0,1,0,0,0,0,4,0.235702260395516,1
OTU_2421,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2400,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_2051,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_2719,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_1539,0,1,0,0,0,0,0,0,2,0.577350269189626,0.368683516483517
OTU_2025,0,0,0,0,0,0,0,1,8,0.632455532033676,0.32445368852459
OTU_1699,0,0,0,0,0,0,0,1,8,0.365148371670111,0.895020463320463
OTU_2540,,,,,,,,,,,
OTU_1841,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2413,,,,,,,,,,,
OTU_1639,0,0,0,1,0,0,0,0,4,0.391480146343136,0.887354736328125
OTU_2320,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_1978,0,0,0,0,0,0,0,1,8,0.414039335605413,0.889384810126582
OTU_1417,0,0,0,0,0,0,0,1,8,0.411376675603721,0.889384810126582
OTU_1496,0,0,0,0,0,1,0,0,6,0.661693159884427,0.245855555555556
OTU_1599,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_1133,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_905,0,0,0,0,0,0,0,1,8,0.394405318873308,0.903382877882152
OTU_2904,,,,,,,,,,,
OTU_1594,0,0,1,0,0,0,0,0,3,0.235702260395516,1
OTU_3020,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_3131,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_1764,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_3051,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_1265,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_1782,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_1775,0,0,0,0,0,0,0,1,8,0.632455532033676,0.32445368852459
OTU_2268,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_2740,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_3095,,,,,,,,,,,
OTU_3387,,,,,,,,,,,
OTU_1919,0,0,0,0,1,0,0,0,5,0.670820393249937,0.286555263157895
OTU_2780,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_2382,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_1289,0,0,1,0,0,0,0,0,3,0.387492129146064,0.887354736328125
OTU_2153,0,1,0,0,0,0,0,0,2,0.5,0.467963513513514
OTU_2697,0,0,1,0,0,0,0,0,3,0.514928650544437,0.514923796423659
OTU_1842,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2003,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_3163,,,,,,,,,,,
OTU_2741,,,,,,,,,,,
OTU_1827,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2386,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_1666,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2691,0,0,0,0,0,0,0,1,8,0.632455532033676,0.32445368852459
OTU_1940,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_1369,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_1951,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_2388,0,0,0,1,0,0,0,0,4,0.471404520791032,0.59849243697479
OTU_1024,0,0,0,1,0,0,0,0,4,0.341992784028385,0.965818839360807
OTU_1710,0,0,0,0,0,0,1,0,7,0.513239353660981,0.485657263751763
OTU_1804,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_3215,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_1484,0,0,0,0,0,0,0,1,8,0.547722557505166,0.467963513513514
OTU_1061,0,0,0,0,1,0,0,0,5,0.632455532033676,0.32445368852459
OTU_2409,,,,,,,,,,,
OTU_1770,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_2844,,,,,,,,,,,
OTU_1961,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_1759,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2363,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_3021,,,,,,,,,,,
OTU_3285,0,0,0,0,0,0,0,1,8,0.365148371670111,0.895020463320463
OTU_2422,,,,,,,,,,,
OTU_2199,0,0,0,1,0,0,0,0,4,0.471404520791032,0.607328181818182
OTU_2035,0,0,0,0,0,0,0,1,8,0.365148371670111,0.895020463320463
OTU_1935,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2306,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2262,0,0,0,0,0,0,1,0,7,0.632455532033676,0.32445368852459
OTU_2872,,,,,,,,,,,
OTU_3249,,,,,,,,,,,
OTU_3217,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_3115,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_1853,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_2922,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_2483,0,0,0,0,0,0,0,1,8,0.365148371670111,0.895020463320463
OTU_1720,0,0,0,0,0,0,0,1,8,0.478091443733758,0.602972790697674
OTU_1600,0,0,0,0,1,0,0,0,5,0.316227766016838,1
OTU_1616,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_1964,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_3059,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_1578,0,1,0,0,0,0,0,0,2,0.577350269189626,0.362933395522388
OTU_1021,0,0,0,0,0,0,0,1,8,0.489897948556636,0.563793103448276
OTU_2364,0,0,0,0,0,0,0,1,8,0.316227766016838,1
OTU_1352,0,0,0,0,0,0,1,0,7,0.365148371670111,0.895020463320463
OTU_2411,,,,,,,,,,,
OTU_3282,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_2264,,,,,,,,,,,
OTU_2178,1,0,0,0,0,0,0,0,1,0.447213595499958,0.887354736328125
OTU_3283,,,,,,,,,,,
OTU_2564,,,,,,,,,,,
OTU_2418,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_1359,0,0,0,1,0,0,0,0,4,0.272165526975909,1
