s.Endo,s.Epi,s.Lit,s.Soil,index,stat,p.value
OTU_3107,0,0,1,0,3,0.316227766016838,0.6053
OTU_1198,0,0,0,1,4,0.316227766016838,0.6036
OTU_1489,0,1,1,0,8,0.377964473009227,0.5159
OTU_1187,0,0,0,1,4,0.547722557505166,0.0193
OTU_1318,0,1,0,0,2,0.235702260395516,1
OTU_1267,0,1,0,0,2,0.235702260395516,1
OTU_1663,0,0,1,0,3,0.316227766016838,0.6118
OTU_2690,0,1,1,0,8,0.267261241912424,1
OTU_1608,0,0,1,0,3,0.316227766016838,0.6118
OTU_2171,,,,,,,
OTU_2588,0,1,0,0,2,0.235702260395516,1
OTU_1828,,,,,,,
OTU_2685,0,1,0,0,2,0.235702260395516,1
OTU_3295,,,,,,,
OTU_1628,0,1,1,1,14,0.324442842261525,0.9099
OTU_2880,0,0,0,1,4,0.316227766016838,0.5928
OTU_719,1,1,0,0,5,0.620173672946042,0.0148
OTU_3170,0,0,1,0,3,0.316227766016838,0.6007
OTU_2555,0,0,0,1,4,0.316227766016838,0.6101
OTU_2328,0,0,0,1,4,0.447213595499958,0.1184
OTU_1795,0,1,0,0,2,0.235702260395516,1
OTU_1765,0,0,0,1,4,0.316227766016838,0.6036
OTU_2079,0,0,0,1,4,0.316227766016838,0.6091
OTU_1442,0,0,0,1,4,0.316227766016838,0.6137
OTU_1159,0,1,0,0,2,0.333333333333333,0.4119
OTU_1485,1,0,0,0,1,0.353553390593274,0.1709
OTU_1232,0,0,0,1,4,0.547722557505166,0.0187
OTU_1263,0,1,0,0,2,0.408248290463863,0.2542
OTU_2221,0,0,0,1,4,0.447213595499958,0.1109
OTU_1360,0,0,0,1,4,0.547722557505166,0.0207
OTU_1858,0,0,1,0,3,0.316227766016838,0.6069
OTU_2766,0,0,0,1,4,0.316227766016838,0.5928
OTU_1306,0,0,0,1,4,0.447213595499958,0.1125
OTU_1353,0,1,0,0,2,0.235702260395516,1
OTU_2455,0,0,0,1,4,0.316227766016838,0.6158
OTU_2365,0,0,0,1,4,0.316227766016838,0.5928
OTU_2454,0,0,0,1,4,0.316227766016838,0.6101
OTU_1561,0,0,0,1,4,0.316227766016838,0.6091
OTU_1228,0,1,1,0,8,0.534522483824849,0.0875
OTU_1143,0,1,0,0,2,0.235702260395516,1
OTU_2096,0,1,0,0,2,0.235702260395516,1
OTU_2331,0,1,0,0,2,0.235702260395516,1
OTU_1421,0,0,0,1,4,0.547722557505166,0.0184
OTU_1904,0,1,0,0,2,0.235702260395516,1
OTU_2162,0,0,0,1,4,0.316227766016838,0.6158
OTU_1738,0,0,0,1,4,0.316227766016838,0.6158
OTU_1649,0,0,0,1,4,0.316227766016838,0.5928
OTU_984,0,0,0,1,4,0.632455532033676,0.0025
OTU_916,0,0,1,0,3,0.316227766016838,0.6053
OTU_1848,,,,,,,
OTU_1630,0,1,0,0,2,0.408248290463863,0.2317
OTU_1223,0,0,0,1,4,0.316227766016838,0.6036
OTU_2374,0,0,0,1,4,0.447213595499958,0.1191
OTU_1135,0,0,0,1,4,0.447213595499958,0.1112
OTU_3382,0,0,0,1,4,0.316227766016838,0.6158
OTU_2203,0,0,0,1,4,0.447213595499958,0.1112
OTU_1404,0,0,0,1,4,0.316227766016838,0.6036
OTU_2796,,,,,,,
OTU_2641,,,,,,,
OTU_2390,0,1,0,0,2,0.471404520791032,0.0886
OTU_2078,0,0,0,1,4,0.447213595499958,0.1182
OTU_958,1,1,1,0,11,0.440958551844098,0.4673
OTU_1245,0,1,1,0,8,0.267261241912424,1
OTU_885,0,1,0,0,2,0.55508850582562,0.0723
OTU_1498,0,0,1,1,10,0.316227766016838,0.5881
OTU_1471,1,1,0,0,5,0.420662797442692,0.3486
OTU_1451,0,1,1,0,8,0.267261241912424,1
OTU_1571,0,0,0,1,4,0.316227766016838,0.6158
OTU_1456,0,0,0,1,4,0.547722557505166,0.0193
OTU_2557,,,,,,,
OTU_1027,0,1,1,0,8,0.377964473009227,0.4872
OTU_878,0,0,0,1,4,0.426401432711221,0.1066
OTU_1119,0,0,1,0,3,0.301373004884967,0.7626
OTU_1345,0,1,0,0,2,0.333333333333333,0.4196
OTU_1745,0,1,0,1,9,0.5,0.1397
OTU_1250,0,0,1,0,3,0.316227766016838,0.6069
OTU_3228,0,1,0,0,2,0.235702260395516,1
OTU_1164,0,0,0,1,4,0.447213595499958,0.1163
OTU_1149,0,0,0,1,4,0.316227766016838,0.6091
OTU_3173,0,1,1,0,8,0.327326835353989,0.6913
OTU_1394,0,1,0,0,2,0.408248290463863,0.1891
OTU_1342,0,1,1,0,8,0.377964473009227,0.5334
OTU_3060,,,,,,,
OTU_2565,0,0,0,1,4,0.547722557505166,0.0203
OTU_1173,0,1,1,0,8,0.327326835353989,0.6902
OTU_2103,0,1,1,0,8,0.267261241912424,1
OTU_1657,0,1,1,0,8,0.267261241912424,1
OTU_733,0,1,1,0,8,0.597614304667197,0.0571
OTU_2673,0,0,1,0,3,0.447213595499958,0.1112
OTU_1001,0,1,0,0,2,0.593004929436255,0.0245
OTU_2346,0,1,0,0,2,0.235702260395516,1
OTU_1481,0,1,0,0,2,0.235702260395516,1
OTU_3183,,,,,,,
OTU_1477,0,0,0,1,4,0.447213595499958,0.1191
OTU_2594,,,,,,,
OTU_1669,0,0,1,0,3,0.316227766016838,0.6075
OTU_1502,0,0,1,0,3,0.547722557505166,0.0197
OTU_1448,0,0,1,0,3,0.316227766016838,0.6118
OTU_1293,0,0,0,1,4,0.547722557505166,0.0173
OTU_1100,0,0,1,0,3,0.447213595499958,0.1166
OTU_1218,0,0,1,0,3,0.316227766016838,0.6081
OTU_2597,0,1,0,0,2,0.235702260395516,1
OTU_1430,1,1,0,0,5,0.438529009653515,0.1904
OTU_2205,0,0,0,1,4,0.447213595499958,0.1172
OTU_3073,0,0,0,1,4,0.316227766016838,0.6158
OTU_1048,0,0,0,1,4,0.316227766016838,0.6091
OTU_1338,0,1,0,0,2,0.333333333333333,0.4113
OTU_2060,0,1,1,0,8,0.267261241912424,1
OTU_953,0,1,0,0,2,0.333333333333333,0.4206
OTU_1896,0,1,0,0,2,0.235702260395516,1
OTU_1399,0,1,0,0,2,0.235702260395516,1
OTU_2154,0,1,0,0,2,0.235702260395516,1
OTU_1095,0,0,0,1,4,0.316227766016838,0.6036
OTU_2460,0,0,1,0,3,0.316227766016838,0.6007
OTU_1303,0,0,1,1,10,0.316227766016838,0.5813
OTU_3357,,,,,,,
OTU_2915,,,,,,,
OTU_1743,0,0,0,1,4,0.316227766016838,0.6126
OTU_2838,0,0,1,0,3,0.316227766016838,0.6081
OTU_2680,0,1,1,0,8,0.422577127364258,0.3683
OTU_3034,0,0,0,1,4,0.316227766016838,0.6137
OTU_2136,,,,,,,
OTU_1390,0,0,1,1,10,0.316227766016838,0.5087
OTU_1891,0,0,0,1,4,0.447213595499958,0.1103
OTU_2101,0,1,0,0,2,0.333333333333333,0.4233
OTU_1903,0,0,0,1,4,0.316227766016838,0.6187
OTU_1671,0,0,0,1,4,0.547722557505166,0.0184
OTU_3308,1,0,0,0,1,0.353553390593274,0.1734
OTU_2504,0,0,1,1,10,0.290473750965556,0.8974
OTU_1157,0,1,1,0,8,0.327326835353989,0.6975
OTU_1879,0,1,0,0,2,0.408248290463863,0.1983
OTU_2705,0,1,0,0,2,0.235702260395516,1
OTU_2263,0,0,1,0,3,0.316227766016838,0.6118
OTU_2160,,,,,,,
OTU_3081,,,,,,,
OTU_2187,0,0,0,1,4,0.316227766016838,0.5928
OTU_2269,0,0,0,1,4,0.632455532033676,0.003
OTU_1249,0,1,0,0,2,0.333333333333333,0.4124
OTU_1256,0,0,0,1,4,0.547722557505166,0.0201
OTU_1380,0,1,0,0,2,0.485185424782985,0.1013
OTU_1365,0,1,0,0,2,0.333333333333333,0.4006
OTU_1131,0,1,0,0,2,0.577350269189626,0.0122
OTU_2547,0,0,0,1,4,0.547722557505166,0.0176
OTU_2534,0,0,1,0,3,0.316227766016838,0.6069
OTU_837,0,1,0,0,2,0.52704627669473,0.036
OTU_2266,0,0,0,1,4,0.707106781186548,0.0006
OTU_1908,1,0,0,0,1,0.403786426543624,0.1858
OTU_1386,,,,,,,
OTU_1603,0,1,0,0,2,0.235702260395516,1
OTU_1401,0,0,1,0,3,0.547722557505166,0.0179
OTU_821,0,0,0,1,4,0.316227766016838,0.6036
OTU_2886,0,1,0,0,2,0.235702260395516,1
OTU_971,1,1,0,0,5,0.480384461415261,0.1081
OTU_3301,1,0,1,0,6,0.408248290463863,0.2674
OTU_2043,0,0,0,1,4,0.316227766016838,0.6091
OTU_2089,0,0,1,0,3,0.316227766016838,0.6081
OTU_2207,0,0,0,1,4,0.547722557505166,0.0166
OTU_3024,0,0,0,1,4,0.316227766016838,0.6137
OTU_3074,,,,,,,
OTU_1374,0,1,0,0,2,0.235702260395516,1
OTU_2338,0,0,1,0,3,0.279751442472094,0.7573
OTU_2082,0,1,1,0,8,0.267261241912424,1
OTU_2420,0,0,0,1,4,0.316227766016838,0.6158
OTU_1389,0,0,1,0,3,0.447213595499958,0.1148
OTU_1227,0,0,0,1,4,0.316227766016838,0.6187
OTU_1340,0,1,1,0,8,0.377964473009227,0.524
OTU_1560,0,0,0,1,4,0.316227766016838,0.6101
OTU_832,1,0,1,0,6,0.408248290463863,0.2309
OTU_1382,0,0,1,0,3,0.316227766016838,0.6081
OTU_1544,0,1,0,0,2,0.235702260395516,1
OTU_2954,,,,,,,
OTU_1217,0,0,0,1,4,0.547722557505166,0.0186
OTU_3258,,,,,,,
OTU_1595,0,1,0,1,9,0.267261241912424,1
OTU_1794,0,0,0,1,4,0.316227766016838,0.6036
OTU_992,0,0,0,1,4,0.316227766016838,0.6091
OTU_1138,0,0,1,0,3,0.316227766016838,0.6053
OTU_1336,,,,,,,
OTU_1610,0,0,0,1,4,0.316227766016838,0.6101
OTU_3241,0,1,0,0,2,0.235702260395516,1
OTU_668,1,1,0,0,5,0.508576097841744,0.148
OTU_1264,0,1,1,1,14,0.362738125055006,0.7819
OTU_816,0,0,1,0,3,0.316227766016838,0.6118
OTU_2637,0,0,1,0,3,0.316227766016838,0.6007
OTU_2036,0,1,0,0,2,0.333333333333333,0.4102
OTU_1410,0,0,0,1,4,0.547722557505166,0.0186
OTU_1723,0,1,0,0,2,0.235702260395516,1
OTU_1654,0,1,0,0,2,0.235702260395516,1
OTU_1573,0,1,0,0,2,0.235702260395516,1
OTU_2686,0,1,0,0,2,0.235702260395516,1
OTU_3075,0,0,0,1,4,0.316227766016838,0.6101
OTU_2073,0,1,0,0,2,0.235702260395516,1
OTU_1856,0,0,0,1,4,0.316227766016838,0.6036
OTU_1672,0,1,0,0,2,0.333333333333333,0.4185
OTU_1799,0,0,0,1,4,0.316227766016838,0.5928
OTU_1559,0,1,1,0,8,0.327326835353989,0.6906
OTU_2237,0,0,0,1,4,0.316227766016838,0.6126
OTU_3022,0,0,0,1,4,0.316227766016838,0.6187
OTU_3168,,,,,,,
OTU_2793,0,0,0,1,4,0.316227766016838,0.6036
OTU_3270,0,1,0,0,2,0.235702260395516,1
OTU_1796,0,0,0,1,4,0.547722557505166,0.021
OTU_1285,0,0,1,0,3,0.447213595499958,0.1148
OTU_3005,0,0,0,1,4,0.316227766016838,0.6091
OTU_1453,0,0,0,1,4,0.316227766016838,0.6187
OTU_2190,0,0,0,1,4,0.316227766016838,0.5928
OTU_1427,0,0,1,0,3,0.316227766016838,0.6069
OTU_2143,0,0,0,1,4,0.316227766016838,0.6036
OTU_1297,0,0,1,0,3,0.279751442472094,0.7517
OTU_2599,,,,,,,
OTU_2121,0,0,0,1,4,0.316227766016838,0.6091
OTU_2531,0,1,0,0,2,0.235702260395516,1
OTU_1801,0,1,0,0,2,0.235702260395516,1
OTU_2795,0,1,0,0,2,0.235702260395516,1
OTU_1838,0,1,1,0,8,0.327326835353989,0.6971
OTU_1220,0,0,0,1,4,0.447213595499958,0.1191
OTU_3026,,,,,,,
OTU_1682,0,1,0,0,2,0.333333333333333,0.4853
OTU_2045,0,1,0,0,2,0.408248290463863,0.2268
OTU_3164,0,1,0,0,2,0.333333333333333,0.4006
OTU_1601,,,,,,,
OTU_2398,0,0,0,1,4,0.316227766016838,0.6153
OTU_1731,0,0,0,1,4,0.316227766016838,0.6036
OTU_1577,0,1,0,0,2,0.408248290463863,0.1946
OTU_1146,0,1,1,0,8,0.327326835353989,0.6843
OTU_3156,0,0,0,1,4,0.316227766016838,0.6126
OTU_2724,0,1,0,0,2,0.235702260395516,1
OTU_1516,0,0,0,1,4,0.447213595499958,0.1155
OTU_3292,0,0,0,1,4,0.316227766016838,0.5928
OTU_1555,1,1,1,0,11,0.288675134594813,0.9601
OTU_2343,0,1,0,0,2,0.235702260395516,1
OTU_1845,0,0,1,0,3,0.316227766016838,0.6118
OTU_2110,,,,,,,
OTU_1751,0,0,1,0,3,0.316227766016838,0.6121
OTU_1335,0,1,0,0,2,0.235702260395516,1
OTU_2074,,,,,,,
OTU_2326,0,0,0,1,4,0.316227766016838,0.6187
OTU_2592,,,,,,,
OTU_3019,0,1,0,0,2,0.235702260395516,1
OTU_2186,0,0,0,1,4,0.316227766016838,0.6126
OTU_2511,0,0,0,1,4,0.316227766016838,0.6126
OTU_1965,0,0,0,1,4,0.316227766016838,0.6101
OTU_1959,0,0,0,1,4,0.447213595499958,0.123
OTU_2246,0,0,0,1,4,0.632455532033676,0.003
OTU_1962,0,1,0,0,2,0.408248290463863,0.2892
OTU_2813,,,,,,,
OTU_1762,0,0,1,0,3,0.316227766016838,0.6007
OTU_1850,0,0,0,1,4,0.316227766016838,0.6187
OTU_2575,,,,,,,
OTU_3246,,,,,,,
OTU_1533,0,1,0,0,2,0.333333333333333,0.4196
OTU_2421,0,0,0,1,4,0.316227766016838,0.5928
OTU_2400,0,1,0,0,2,0.235702260395516,1
OTU_2051,0,1,0,0,2,0.235702260395516,1
OTU_2719,0,0,0,1,4,0.316227766016838,0.6137
OTU_1539,1,0,0,0,1,0.353553390593274,0.1685
OTU_2025,0,0,0,1,4,0.447213595499958,0.1094
OTU_1699,0,0,0,1,4,0.447213595499958,0.1115
OTU_2540,,,,,,,
OTU_1841,0,0,0,1,4,0.316227766016838,0.6091
OTU_2413,,,,,,,
OTU_1639,0,1,1,0,8,0.327326835353989,0.6913
OTU_2320,0,0,0,1,4,0.316227766016838,0.6036
OTU_1978,0,0,0,1,4,0.447213595499958,0.1112
OTU_1417,0,0,0,1,4,0.447213595499958,0.1125
OTU_1496,0,0,1,0,3,0.467887720419033,0.101
OTU_1599,0,0,1,0,3,0.316227766016838,0.6007
OTU_1133,0,0,0,1,4,0.316227766016838,0.6187
OTU_905,0,0,0,1,4,0.532290647422377,0.0352
OTU_2904,,,,,,,
OTU_1594,0,1,0,0,2,0.333333333333333,0.4206
OTU_3020,0,1,0,0,2,0.235702260395516,1
OTU_3131,0,0,1,0,3,0.316227766016838,0.6118
OTU_1764,0,0,0,1,4,0.316227766016838,0.6036
OTU_3051,0,0,0,1,4,0.316227766016838,0.6126
OTU_1265,0,1,0,0,2,0.235702260395516,1
OTU_1782,0,0,0,1,4,0.316227766016838,0.6187
OTU_1775,0,0,0,1,4,0.447213595499958,0.1155
OTU_2268,0,0,1,0,3,0.316227766016838,0.6118
OTU_2740,0,0,1,0,3,0.316227766016838,0.6118
OTU_3095,,,,,,,
OTU_3387,,,,,,,
OTU_1919,0,0,1,0,3,0.632455532033676,0.003
OTU_2780,0,1,0,0,2,0.235702260395516,1
OTU_2382,0,0,0,1,4,0.316227766016838,0.6126
OTU_1289,0,1,1,0,8,0.377964473009227,0.5622
OTU_2153,1,0,0,0,1,0.294174202707276,0.6541
OTU_2697,0,1,1,0,8,0.377964473009227,0.5354
OTU_1842,0,0,0,1,4,0.316227766016838,0.6101
OTU_2003,0,0,0,1,4,0.316227766016838,0.6036
OTU_3163,,,,,,,
OTU_2741,,,,,,,
OTU_1827,0,0,0,1,4,0.316227766016838,0.6036
OTU_2386,0,0,0,1,4,0.316227766016838,0.6091
OTU_1666,0,0,0,1,4,0.316227766016838,0.6158
OTU_2691,0,0,0,1,4,0.447213595499958,0.1155
OTU_1940,0,1,0,0,2,0.235702260395516,1
OTU_1369,0,1,0,0,2,0.235702260395516,1
OTU_1951,0,1,0,0,2,0.235702260395516,1
OTU_2388,0,1,0,0,2,0.333333333333333,0.4185
OTU_1024,0,1,1,1,14,0.324442842261525,0.9053
OTU_1710,0,0,0,1,4,0.36291502734548,0.6209
OTU_1804,0,0,0,1,4,0.316227766016838,0.6036
OTU_3215,0,0,0,1,4,0.316227766016838,0.6036
OTU_1484,0,0,0,1,4,0.547722557505166,0.0207
OTU_1061,0,0,1,0,3,0.447213595499958,0.1122
OTU_2409,,,,,,,
OTU_1770,0,1,0,0,2,0.235702260395516,1
OTU_2844,,,,,,,
OTU_1961,0,1,0,0,2,0.235702260395516,1
OTU_1759,0,0,0,1,4,0.316227766016838,0.6187
OTU_2363,0,0,0,1,4,0.316227766016838,0.6126
OTU_3021,,,,,,,
OTU_3285,0,0,0,1,4,0.447213595499958,0.1191
OTU_2422,,,,,,,
OTU_2199,0,1,0,0,2,0.333333333333333,0.4221
OTU_2035,0,0,0,1,4,0.447213595499958,0.1103
OTU_1935,0,0,0,1,4,0.316227766016838,0.5928
OTU_2306,0,0,0,1,4,0.316227766016838,0.6187
OTU_2262,0,0,0,1,4,0.447213595499958,0.1139
OTU_2872,,,,,,,
OTU_3249,,,,,,,
OTU_3217,0,0,1,0,3,0.316227766016838,0.6075
OTU_3115,0,0,1,0,3,0.316227766016838,0.6156
OTU_1853,0,1,0,0,2,0.235702260395516,1
OTU_2922,0,0,1,0,3,0.316227766016838,0.6156
OTU_2483,0,0,1,1,10,0.316227766016838,0.5801
OTU_1720,0,0,0,1,4,0.632455532033676,0.0042
OTU_1600,0,0,1,1,10,0.316227766016838,0.5141
OTU_1616,0,0,1,0,3,0.316227766016838,0.6007
OTU_1964,0,1,0,0,2,0.235702260395516,1
OTU_3059,0,1,0,0,2,0.235702260395516,1
OTU_1578,1,0,0,0,1,0.353553390593274,0.1805
OTU_1021,0,0,0,1,4,0.632455532033676,0.0028
OTU_2364,0,0,0,1,4,0.447213595499958,0.1103
OTU_1352,0,0,0,1,4,0.547722557505166,0.0186
OTU_2411,,,,,,,
OTU_3282,0,1,0,0,2,0.235702260395516,1
OTU_2264,,,,,,,
OTU_2178,1,0,0,0,1,0.353553390593274,0.1762
OTU_3283,,,,,,,
OTU_2564,,,,,,,
OTU_2418,0,1,0,0,2,0.235702260395516,1
OTU_1359,0,1,0,0,2,0.333333333333333,0.4189
OTU_2537,0,1,0,0,2,0.333333333333333,0.4133
OTU_2426,0,1,1,0,8,0.267261241912424,1
OTU_3378,0,1,0,0,2,0.333333333333333,0.4161
OTU_1718,,,,,,,
OTU_1875,0,0,0,1,4,0.447213595499958,0.1094
OTU_1568,0,0,0,1,4,0.447213595499958,0.1112
OTU_1729,0,0,0,1,4,0.447213595499958,0.1191
OTU_1815,1,1,0,0,5,0.339683110243379,0.4304
OTU_1930,,,,,,,
OTU_1154,0,0,0,1,4,0.316227766016838,0.6036
OTU_3169,1,0,0,0,1,0.353553390593274,0.1685
OTU_3327,0,0,0,1,4,0.316227766016838,0.6091
OTU_1991,,,,,,,
OTU_941,0,0,1,0,3,0.447213595499958,0.1122
OTU_1255,0,0,0,1,4,0.316227766016838,0.6187
OTU_1207,0,1,1,0,8,0.267261241912424,1
OTU_2348,0,0,0,1,4,0.316227766016838,0.6158
OTU_1627,0,1,0,0,2,0.333333333333333,0.4144
OTU_2395,,,,,,,
OTU_1067,1,1,1,0,11,0.333333333333333,0.8148
OTU_1715,0,1,1,0,8,0.267261241912424,1
OTU_1944,0,1,0,0,2,0.235702260395516,1
OTU_1894,0,1,1,0,8,0.267261241912424,1
OTU_1705,0,1,0,0,2,0.235702260395516,1
OTU_1358,0,1,1,0,8,0.377964473009227,0.5767
OTU_1575,0,0,0,1,4,0.316227766016838,0.6091
OTU_1288,0,0,0,1,4,0.547722557505166,0.0177
OTU_1953,,,,,,,
OTU_1583,0,0,0,1,4,0.316227766016838,0.6036
OTU_2671,0,1,0,0,2,0.235702260395516,1
OTU_3219,0,0,1,0,3,0.316227766016838,0.6118
OTU_1713,1,0,0,0,1,0.353553390593274,0.1802
OTU_1926,0,0,0,1,4,0.316227766016838,0.5928
OTU_2005,0,1,0,0,2,0.408248290463863,0.2664
OTU_2736,0,0,1,0,3,0.316227766016838,0.6118
OTU_2991,0,0,0,1,4,0.316227766016838,0.6036
OTU_1943,0,0,0,1,4,0.316227766016838,0.6036
OTU_1872,0,1,0,0,2,0.235702260395516,1
OTU_3083,0,0,1,0,3,0.316227766016838,0.6007
OTU_1949,0,0,0,1,4,0.447213595499958,0.1191
OTU_3267,0,1,0,0,2,0.235702260395516,1
OTU_1702,0,0,0,1,4,0.316227766016838,0.6013
OTU_2122,1,1,1,0,11,0.288675134594813,0.958
OTU_2281,1,0,0,0,1,0.353553390593274,0.1802
OTU_3225,,,,,,,
OTU_2345,0,0,0,1,4,0.547722557505166,0.0201
OTU_2810,,,,,,,
OTU_2738,0,0,0,1,4,0.316227766016838,0.6036
OTU_1792,0,0,0,1,4,0.447213595499958,0.1112
OTU_2038,0,1,0,0,2,0.333333333333333,0.4103
OTU_2797,0,0,1,0,3,0.316227766016838,0.6053
OTU_2116,0,1,0,1,9,0.267261241912424,1
OTU_2735,,,,,,,
OTU_2538,0,1,0,0,2,0.235702260395516,1
OTU_2285,0,0,0,1,4,0.316227766016838,0.6158
OTU_1768,0,1,0,0,2,0.235702260395516,1
OTU_1852,0,0,1,0,3,0.316227766016838,0.6118
OTU_1513,0,0,0,1,4,0.547722557505166,0.0186
OTU_2177,0,0,0,1,4,0.316227766016838,0.6187
OTU_1704,0,1,1,0,8,0.327326835353989,0.684
OTU_1660,0,0,1,1,10,0.316227766016838,0.5849
OTU_2041,0,1,0,0,2,0.408248290463863,0.2672
OTU_2032,0,1,0,0,2,0.235702260395516,1
OTU_2539,,,,,,,
OTU_2587,0,0,1,1,10,0.387298334620742,0.3118
OTU_2254,0,0,1,0,3,0.447213595499958,0.1124
OTU_1885,0,0,0,1,4,0.547722557505166,0.0187
OTU_2296,0,1,0,0,2,0.333333333333333,0.4176
OTU_998,0,0,0,1,4,0.547722557505166,0.0214
OTU_1925,0,1,1,0,8,0.327326835353989,0.6838
OTU_1708,0,0,0,1,4,0.547722557505166,0.022
OTU_1817,,,,,,,
OTU_1260,0,0,0,1,4,0.547722557505166,0.0209
OTU_1509,0,0,0,1,4,0.447213595499958,0.1112
OTU_1706,0,0,1,0,3,0.395628284037472,0.3061
OTU_3061,,,,,,,
OTU_2358,0,0,1,0,3,0.447213595499958,0.1148
OTU_1664,0,0,1,1,10,0.316227766016838,0.5697
OTU_2606,0,1,0,0,2,0.235702260395516,1
OTU_1707,0,0,0,1,4,0.316227766016838,0.6187
OTU_1281,0,0,0,1,4,0.316227766016838,0.6137
OTU_2284,0,0,0,1,4,0.316227766016838,0.6036
OTU_1968,0,1,0,0,2,0.235702260395516,1
OTU_3397,0,0,0,1,4,0.316227766016838,0.6187
OTU_1591,0,0,0,1,4,0.547722557505166,0.0201
OTU_2834,0,0,0,1,4,0.447213595499958,0.1103
OTU_1356,0,1,0,0,2,0.333333333333333,0.4274
OTU_2716,1,0,0,0,1,0.353553390593274,0.1805
OTU_927,0,1,0,0,2,0.408248290463863,0.2479
OTU_1874,1,0,0,0,1,0.319801074533416,0.4849
OTU_1929,0,0,0,1,4,0.316227766016838,0.5928
OTU_2404,0,1,0,0,2,0.235702260395516,1
OTU_3379,0,0,0,1,4,0.316227766016838,0.6187
OTU_1270,0,0,0,1,4,0.447213595499958,0.1184
OTU_2817,0,0,0,1,4,0.316227766016838,0.6036
OTU_2303,0,1,0,0,2,0.235702260395516,1
OTU_1488,0,0,0,1,4,0.632455532033676,0.0032
OTU_1987,0,0,0,1,4,0.316227766016838,0.6101
OTU_2029,0,1,0,0,2,0.235702260395516,1
OTU_1413,0,0,0,1,4,0.447213595499958,0.1103
OTU_1711,0,0,0,1,4,0.447213595499958,0.1103
OTU_2878,0,1,0,0,2,0.235702260395516,1
OTU_1607,0,1,0,0,2,0.235702260395516,1
OTU_1354,0,1,0,0,2,0.408248290463863,0.2416
OTU_2304,,,,,,,
OTU_1907,0,0,0,1,4,0.447213595499958,0.1191
OTU_1931,0,0,0,1,4,0.316227766016838,0.6036
OTU_2377,0,0,1,0,3,0.316227766016838,0.6121
OTU_2416,,,,,,,
OTU_1443,0,0,1,0,3,0.547722557505166,0.0186
OTU_3171,0,0,0,1,4,0.447213595499958,0.1103
OTU_2168,0,1,0,0,2,0.235702260395516,1
OTU_2541,0,1,1,0,8,0.267261241912424,1
OTU_1494,0,1,1,0,8,0.267261241912424,1
OTU_2165,0,0,0,1,4,0.316227766016838,0.5928
OTU_1915,0,1,0,0,2,0.235702260395516,1
OTU_1556,,,,,,,
OTU_1840,,,,,,,
OTU_3035,0,0,0,1,4,0.316227766016838,0.6137
OTU_3036,,,,,,,
OTU_3366,,,,,,,
OTU_2120,0,0,0,1,4,0.316227766016838,0.6036
OTU_2209,0,0,0,1,4,0.316227766016838,0.6187
OTU_1982,0,0,0,1,4,0.447213595499958,0.1191
OTU_2727,,,,,,,
OTU_2253,0,0,0,1,4,0.447213595499958,0.1129
OTU_1339,0,1,1,0,8,0.267261241912424,1
OTU_3104,0,0,0,1,4,0.316227766016838,0.6101
OTU_2191,0,0,0,1,4,0.447213595499958,0.1182
OTU_1957,0,0,0,1,4,0.547722557505166,0.0203
OTU_2380,0,1,0,0,2,0.333333333333333,0.4142
OTU_2829,0,1,1,0,8,0.267261241912424,1
OTU_1333,0,1,0,0,2,0.52704627669473,0.0432
OTU_2075,0,1,1,0,8,0.422577127364258,0.3533
OTU_3033,0,1,0,0,2,0.235702260395516,1
OTU_3271,,,,,,,
OTU_2336,0,1,0,0,2,0.235702260395516,1
OTU_3199,,,,,,,
OTU_1757,0,0,0,1,4,0.447213595499958,0.1155
OTU_3288,0,1,0,0,2,0.235702260395516,1
OTU_1398,0,0,1,1,10,0.316227766016838,0.5858
OTU_2561,0,1,0,0,2,0.235702260395516,1
OTU_1391,0,1,1,0,8,0.267261241912424,1
OTU_3079,0,0,0,1,4,0.316227766016838,0.6137
OTU_1397,0,1,0,0,2,0.408248290463863,0.2662
OTU_1946,0,0,0,1,4,0.316227766016838,0.6137
OTU_2601,,,,,,,
OTU_2808,0,0,0,1,4,0.316227766016838,0.6137
OTU_1587,0,0,1,0,3,0.447213595499958,0.1129
OTU_1109,0,0,0,1,4,0.547722557505166,0.0177
OTU_2052,0,0,0,1,4,0.316227766016838,0.6187
OTU_2521,,,,,,,
OTU_3090,0,0,0,1,4,0.316227766016838,0.6153
OTU_2019,0,0,0,1,4,0.316227766016838,0.6153
OTU_1960,,,,,,,
OTU_2015,0,1,1,0,8,0.267261241912424,1
OTU_2351,0,1,0,0,2,0.235702260395516,1
OTU_3174,0,0,0,1,4,0.316227766016838,0.5928
OTU_1186,0,0,0,1,4,0.316227766016838,0.6036
OTU_1385,,,,,,,
OTU_1090,0,0,0,1,4,0.316227766016838,0.6091
OTU_1876,0,1,0,0,2,0.235702260395516,1
OTU_2884,0,0,1,0,3,0.316227766016838,0.6069
OTU_2258,0,0,0,1,4,0.316227766016838,0.6036
OTU_1314,0,0,1,1,10,0.468521285665818,0.221
OTU_2801,0,0,0,1,4,0.316227766016838,0.6036
OTU_1523,0,1,1,0,8,0.267261241912424,1
OTU_3080,,,,,,,
OTU_1945,0,0,0,1,4,0.447213595499958,0.1191
OTU_2584,0,0,1,0,3,0.410791918128875,0.1493
